City,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,visibility,sunrise,sunset,moonphase,conditions,description
Bengaluru,2007-04-09,34.1,21.1,27.8,34.2,21.1,27.5,16.1,53.02,14.8,,,36.7,8.1,2007-04-09 06:11:06,2007-04-09 18:31:49,0.69,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-10,34.1,22.1,27.5,33.7,22.1,27.3,15.9,53.69,14.8,,,34.8,9,2007-04-10 06:10:28,2007-04-10 18:31:54,0.74,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-11,35.1,22.1,27.8,36.1,22.1,28.1,17.9,57.43,20.5,,,57.6,7.5,2007-04-11 06:09:51,2007-04-11 18:31:59,0.79,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-12,35.1,20.7,27.6,34.8,20.7,27.6,17.3,56.53,22.3,,,67.1,7.6,2007-04-12 06:09:14,2007-04-12 18:32:04,0.85,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-13,33.1,19.1,25.8,34.1,19.1,26.2,18.1,65.47,18.4,,,66.3,7.1,2007-04-13 06:08:38,2007-04-13 18:32:10,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Bengaluru,2007-04-14,32.1,20.9,25.9,35.9,20.9,26.8,19.1,67.88,27.7,,,45.5,7.6,2007-04-14 06:08:02,2007-04-14 18:32:15,0.94,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-15,31.8,20.7,26.2,31.3,20.7,26.2,17.3,61.51,18.4,,,43,8.4,2007-04-15 06:07:27,2007-04-15 18:32:21,0.98,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-16,32.1,21.9,27.1,31.7,21.9,26.8,15.9,53.78,14.8,,,48.6,8.7,2007-04-16 06:06:52,2007-04-16 18:32:27,1,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-17,33.1,21.1,26,35.4,21.1,26.5,18.1,62.95,18.4,,,57,7.6,2007-04-17 06:06:17,2007-04-17 18:32:34,0,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-18,32.1,21.9,26.6,32,21.9,26.8,18.2,62.76,14.8,,,74.8,6.5,2007-04-18 06:05:43,2007-04-18 18:32:40,0.01,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-19,32.1,19.4,25.4,33.3,19.4,25.9,19.4,72.99,7.6,,,83.7,5.9,2007-04-19 06:05:09,2007-04-19 18:32:47,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Bengaluru,2007-04-20,31.1,20.1,25.9,31.9,20.1,26.5,18.5,65.73,11.2,,,60,7.9,2007-04-20 06:04:36,2007-04-20 18:32:54,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Bengaluru,2007-04-21,33.1,20.1,26,35.4,20.1,26.5,18.8,67.34,18.4,,,58.3,7.8,2007-04-21 06:04:04,2007-04-21 18:33:02,0.11,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-22,32.1,18.9,25,32.5,18.9,25.2,17.5,66.26,18.4,,,81,8.6,2007-04-22 06:03:32,2007-04-22 18:33:10,0.16,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-23,33.1,22.1,26.9,34.1,22.1,27,17.2,59.12,14.8,,,64.5,8.2,2007-04-23 06:03:00,2007-04-23 18:33:18,0.21,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-24,34.1,23.1,26.7,33.9,23.1,27.2,18,60.51,18.4,,,50,7.2,2007-04-24 06:02:30,2007-04-24 18:33:26,0.26,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-25,35.1,23.4,30,36.4,23.4,30.3,16.4,45.32,14.8,,,31.2,8.1,2007-04-25 06:01:59,2007-04-25 18:33:35,0.31,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-26,34.1,23.1,28.1,34.6,23.1,28.4,17.5,54.69,11.2,,,15.7,8.6,2007-04-26 06:01:30,2007-04-26 18:33:44,0.36,Clear,Clear conditions throughout the day.
Bengaluru,2007-04-27,33.1,23.1,28,35.3,23.1,28.4,17.7,55.86,14.8,,,36.7,7.8,2007-04-27 06:01:01,2007-04-27 18:33:53,0.4,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-28,34.1,23.1,28.2,33.7,23.1,28.3,17.2,53.88,18.4,,,37.1,8.2,2007-04-28 06:00:33,2007-04-28 18:34:03,0.43,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-29,33.1,23.1,28.7,35.6,23.1,29.3,17.8,53.82,14.8,,,50.5,7.2,2007-04-29 06:00:05,2007-04-29 18:34:13,0.46,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-04-30,33.8,23.1,27.7,34.1,23.1,28.2,18.3,58.57,18.4,,,36.4,7.6,2007-04-30 05:59:38,2007-04-30 18:34:23,0.48,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-01,34,24.1,28.5,36.2,24.1,29.4,19.2,58.92,18.4,,,60.9,7.3,2007-05-01 05:59:12,2007-05-01 18:34:34,0.5,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-02,34.1,21.7,27.4,34.6,21.7,27.9,18.9,62.65,24.1,,,48.5,7.7,2007-05-02 05:58:47,2007-05-02 18:34:45,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.
Bengaluru,2007-05-03,29.1,22.1,25,31.4,22.1,25.8,20.6,76.71,18.4,,,76.9,6.9,2007-05-03 05:58:22,2007-05-03 18:34:56,0.51,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-04,31,21.1,25.7,31.3,21.1,25.9,17.9,63.89,22.3,,,72.5,8.1,2007-05-04 05:57:58,2007-05-04 18:35:08,0.52,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-05,33,23.1,26.5,38.3,23.1,27.3,19.9,68.34,22.3,,,66.2,7.3,2007-05-05 05:57:35,2007-05-05 18:35:20,0.54,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-06,33.6,21.1,25.8,35.8,21.1,26.4,19.3,69.22,18.4,,,60,7.1,2007-05-06 05:57:12,2007-05-06 18:35:33,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Bengaluru,2007-05-07,32.1,21.1,25.6,33.6,21.1,26.4,19.9,72.35,22.3,,,90.5,7.7,2007-05-07 05:56:51,2007-05-07 18:35:45,0.62,Overcast,Cloudy skies throughout the day.
Bengaluru,2007-05-08,32.1,22.1,26.3,33.6,22.1,27,19.9,69.37,22.3,,,73.2,8,2007-05-08 05:56:30,2007-05-08 18:35:58,0.67,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-09,32.1,23.1,27.4,33.4,23.1,28,19.1,62.45,31.3,,,64.5,9.1,2007-05-09 05:56:10,2007-05-09 18:36:12,0.72,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-10,33.6,22.1,26.9,34.8,22.1,27.1,18.5,63.54,22.3,,,60,7.5,2007-05-10 05:55:50,2007-05-10 18:36:26,0.77,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-11,35.1,22.1,28.4,35.3,22.1,28.7,17.4,53.99,27.7,,,20,8,2007-05-11 05:55:32,2007-05-11 18:36:40,0.83,Clear,Partly cloudy throughout the day.
Bengaluru,2007-05-12,33.1,23.1,27.5,36.2,23.1,28.4,19.7,64.19,54,,,62.9,8.4,2007-05-12 05:55:14,2007-05-12 18:36:54,0.88,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-13,34.1,23.1,28.2,35.9,23.1,28.9,19,60.37,31.3,,,30.8,8.3,2007-05-13 05:54:58,2007-05-13 18:37:09,0.93,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-14,35.1,23.1,28.7,37,23.1,29.5,18.9,57.67,27.7,,1006.6,44.1,8.5,2007-05-14 05:54:42,2007-05-14 18:37:24,0.97,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-15,34.1,22.7,28.2,35.9,22.7,28.6,18.2,57.31,27.7,,,22.2,8.1,2007-05-15 05:54:27,2007-05-15 18:37:39,0.99,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-16,34.9,22.1,28.6,35.2,22.1,28.7,16.5,51.01,25.9,,,15.4,9.1,2007-05-16 05:54:12,2007-05-16 18:37:54,1,Clear,Clear conditions throughout the day.
Bengaluru,2007-05-17,34.4,22.9,28.4,34.6,22.9,28.8,17.4,53.63,18.4,,,21.3,7.7,2007-05-17 05:53:59,2007-05-17 18:38:10,0,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-18,35.1,23.1,28.5,36.4,23.1,29.1,18.3,56.47,22.3,,,56.7,8.3,2007-05-18 05:53:46,2007-05-18 18:38:26,0.02,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-19,34.1,24.1,28,36.6,24.1,28.8,19.9,64.15,18.4,,,70.9,7.7,2007-05-19 05:53:35,2007-05-19 18:38:43,0.05,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-20,33.1,23.1,26.9,35.4,23.1,27.7,19.9,66.22,27.7,,,78.4,8.8,2007-05-20 05:53:24,2007-05-20 18:38:59,0.09,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-21,33.6,24.1,29,36.6,24.1,30.1,19.5,58.42,27.7,,,63.2,8.6,2007-05-21 05:53:14,2007-05-21 18:39:16,0.13,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-22,34,23.7,28.6,34.9,23.7,29,18.2,55.46,22.3,,,40.4,8,2007-05-22 05:53:05,2007-05-22 18:39:33,0.18,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-23,33.1,21.7,25.9,34.8,21.7,26.6,19.9,71.27,27.7,,,75.5,7.4,2007-05-23 05:52:57,2007-05-23 18:39:50,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Bengaluru,2007-05-24,30.1,21.1,24.2,32.3,21.1,24.6,20,78.61,25.9,,,82.2,7.2,2007-05-24 05:52:49,2007-05-24 18:40:07,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Bengaluru,2007-05-25,31.1,21.1,25,33.3,21.1,25.8,20.2,76.37,55.3,,,84.5,7.5,2007-05-25 05:52:43,2007-05-25 18:40:25,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Bengaluru,2007-05-26,30.3,21.1,25.2,32.6,21.1,25.9,19.9,74.23,18.4,,,80,7.9,2007-05-26 05:52:37,2007-05-26 18:40:42,0.37,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-27,31.1,20.1,25,32.5,20.1,25.6,19.6,73.62,27.7,,,73.2,8.5,2007-05-27 05:52:32,2007-05-27 18:41:00,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Bengaluru,2007-05-28,28.1,21.1,23.9,29.6,21.1,24.3,19.4,76.82,27.7,,,83.2,7.9,2007-05-28 05:52:28,2007-05-28 18:41:18,0.44,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-05-29,30,20.7,24.2,31.2,20.7,24.6,18.8,72.55,35.3,,,65.7,8.6,2007-05-29 05:52:25,2007-05-29 18:41:36,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Bengaluru,2007-05-30,29.6,20.1,23.9,31,20.1,24.2,18.9,74.64,27.7,,,55.2,8.4,2007-05-30 05:52:23,2007-05-30 18:41:54,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Bengaluru,2007-05-31,31.1,20.3,26.1,33.1,20.3,27,19,66.54,18.4,,,40,8.1,2007-05-31 05:52:22,2007-05-31 18:42:12,0.5,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-01,32,21.1,26.5,33.3,21.1,27.1,19,64.89,18.4,,,32.1,9.5,2007-06-01 05:52:21,2007-06-01 18:42:30,0.5,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-02,33.6,21.1,27.1,35.2,21.1,27.6,18.7,62.48,22.3,,,37.8,9.7,2007-06-02 05:52:21,2007-06-02 18:42:48,0.52,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-03,32.3,23.1,27,34.2,23.1,27.8,19.6,65.41,25.9,,,82.3,9.5,2007-06-03 05:52:22,2007-06-03 18:43:06,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Bengaluru,2007-06-04,32.1,21.1,25.7,33.6,21.1,26.2,19.6,71.43,18.4,,,53,7.9,2007-06-04 05:52:24,2007-06-04 18:43:24,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
Bengaluru,2007-06-05,31.1,21.7,26.1,33.1,21.7,27,19.8,69.56,22.3,,,60,8.5,2007-06-05 05:52:26,2007-06-05 18:43:41,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Bengaluru,2007-06-06,30.1,21.1,24.8,32.9,21.1,25.3,20.5,78.03,14.8,,,65.5,7.8,2007-06-06 05:52:29,2007-06-06 18:43:59,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.
Bengaluru,2007-06-07,26.1,21.1,23.5,26.1,21.1,23.6,19.1,77.22,18.4,,,90.9,8.1,2007-06-07 05:52:33,2007-06-07 18:44:17,0.7,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.
Bengaluru,2007-06-08,31.1,21.1,25,32.5,21.1,25.5,19.6,73.58,31.3,,,74.8,7.4,2007-06-08 05:52:38,2007-06-08 18:44:34,0.75,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-09,31.1,21.1,26.1,32.2,21.1,26.6,18.7,65.5,22.3,,,51.8,9,2007-06-09 05:52:44,2007-06-09 18:44:52,0.81,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-10,29.1,22.1,25.1,32,22.1,25.6,19.7,73.05,27.7,,,75.4,9,2007-06-10 05:52:50,2007-06-10 18:45:09,0.87,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-11,31.1,21.7,25.4,32.6,21.7,25.8,19.5,70.77,27.7,,,59.5,8.6,2007-06-11 05:52:57,2007-06-11 18:45:26,0.92,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-12,31.1,22.1,26.3,33.1,22.1,27,20,69.75,18.4,,,70.4,8.5,2007-06-12 05:53:04,2007-06-12 18:45:42,0.96,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-13,31.1,22.1,26,32.8,22.1,26.9,20.2,71.99,22.3,,,67.3,8.3,2007-06-13 05:53:12,2007-06-13 18:45:59,0.99,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-14,30.4,22.1,25.1,32.2,22.1,25.6,19.4,72.36,22.3,,,77.9,8.8,2007-06-14 05:53:21,2007-06-14 18:46:15,1,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-15,30.8,22,25.8,32.1,22,26.3,19.3,68.8,25.9,,,85,8.8,2007-06-15 05:53:30,2007-06-15 18:46:31,0,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-16,29.1,21.1,24.6,29.9,21.1,25,18.6,70.42,27.7,,,80.5,8.8,2007-06-16 05:53:40,2007-06-16 18:46:46,0.01,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-17,29,20.7,25.2,30,20.7,25.7,18.5,67.05,27.7,,,83.8,8,2007-06-17 05:53:51,2007-06-17 18:47:01,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Bengaluru,2007-06-18,28.3,21.7,24.9,29.5,21.7,25.3,18.7,69.73,31.3,,,85.5,9,2007-06-18 05:54:02,2007-06-18 18:47:16,0.07,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-19,28.1,20.9,23.8,29.3,20.9,24.2,18.8,74.77,40.7,,,85.4,8.3,2007-06-19 05:54:13,2007-06-19 18:47:30,0.11,Partially cloudy,Partly cloudy throughout the day.
Bengaluru,2007-06-20,27.3,20.9,23.7,28.4,20.9,24,18.6,73.95,29.5,,,91.4,7.7,2007-06-20 05:54:25,2007-06-20 18:47:44,0.15,Overcast,Cloudy skies throughout the day.
Bengaluru,2007-06-21,25.7,20.9,22.8,25.7,20.9,22.8,18.7,78.31,33.5,,,95,6.8,2007-06-21 05:54:38,2007-06-21 18:47:58,0.2,"Rain, Overcast",Cloudy skies throughout the day with morning rain.
Bengaluru,2007-06-22,23.1,20.1,21.4,23.1,20.1,21.5,19.7,90.02,27.7,,,99.1,5.5,2007-06-22 05:54:50,2007-06-22 18:48:11,0.25,"Rain, Overcast",Cloudy skies throughout the day with rain.
Bengaluru,2007-06-23,25.1,20.1,21.9,25.1,20.1,22,19.2,85.26,46.4,,,93.6,5.6,2007-06-23 05:55:04,2007-06-23 18:48:23,0.3,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.
Bengaluru,2007-06-24,27.1,20.1,23.1,28.2,20.1,23.3,18.5,76.49,33.5,,,91.7,8.5,2007-06-24 05:55:18,2007-06-24 18:48:35,0.34,Overcast,Cloudy skies throughout the day.
Bengaluru,2007-06-25,27.1,20.1,23.4,28.6,20.1,23.5,19,77.26,29.5,,,91.1,8,2007-06-25 05:55:32,2007-06-25 18:48:46,0.38,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.
Bengaluru,2007-06-26,28.1,21.1,24.1,29.3,21.1,24.5,18.6,72.38,27.7,,,90,8.6,2007-06-26 05:55:46,2007-06-26 18:48:57,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.
Bengaluru,2007-06-27,27.1,20.4,23.6,28.3,20.4,23.7,18.5,74.47,33.5,,,92.2,7.5,2007-06-27 05:56:01,2007-06-27 18:49:07,0.45,Overcast,Cloudy skies throughout the day.
Bengaluru,2007-06-28,27.2,21.1,23,28.3,21.1,23.1,19.2,79.83,27.7,,,90,6.9,2007-06-28 05:56:16,2007-06-28 18:49:16,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Bengaluru,2007-06-29,27.1,20.9,23.9,28,20.9,24,18.5,72.79,37.1,,,88.9,8.2,2007-06-29 05:56:32,2007-06-29 18:49:25,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.
Bengaluru,2007-06-30,28.1,21.1,23.7,29.3,21.1,23.9,18.8,75.64,37.1,,,92.2,8.5,2007-06-30 05:56:47,2007-06-30 18:49:33,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.
Chennai,2007-04-01,33.1,25.1,29.1,39.3,25.1,32.9,23.4,71.94,18.4,,,41.7,6.3,2007-04-01 06:05:26,2007-04-01 18:20:32,0.49,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-02,34.1,26.1,29.5,39.5,26.1,33.1,23.2,70.5,18.4,,,20.9,6.4,2007-04-02 06:04:46,2007-04-02 18:20:36,0.5,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-03,33.1,25.1,29,38.2,25.1,32.2,23.1,72,14.8,,,27,7.3,2007-04-03 06:04:07,2007-04-03 18:20:40,0.51,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-04,32.1,25.1,28.7,35.6,25.1,31.1,22.7,71.68,14.8,,,26.5,6.7,2007-04-04 06:03:28,2007-04-04 18:20:44,0.52,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-05,33.1,25.1,29.2,36.2,25.1,31.6,22.1,67.01,18.4,,,30.5,6.7,2007-04-05 06:02:49,2007-04-05 18:20:48,0.53,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-06,32.1,26.1,28.6,34.3,26.1,31,22,68.53,14.8,,,34.1,6.3,2007-04-06 06:02:10,2007-04-06 18:20:52,0.56,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-07,33.1,25.1,28.9,36.2,25.1,31.6,22.6,70.14,18.4,,,65.7,6.5,2007-04-07 06:01:31,2007-04-07 18:20:57,0.6,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-08,33.1,26.1,29.3,37.1,26.1,32.6,22.8,68.91,18.4,,,53.3,6.5,2007-04-08 06:00:53,2007-04-08 18:21:02,0.64,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-09,34.1,26.1,29.6,37.4,26.1,32.5,22.5,67.1,18.4,,,54.5,6.7,2007-04-09 06:00:15,2007-04-09 18:21:06,0.69,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-10,33.1,26.1,29.3,38.2,26.1,33.2,23.6,72.69,22.3,,,44.2,6.6,2007-04-10 05:59:37,2007-04-10 18:21:11,0.74,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-11,34.1,26.1,29.5,38.4,26.1,33,23,69.02,18.4,,,51.7,6.6,2007-04-11 05:59:00,2007-04-11 18:21:17,0.79,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-12,34.1,27.1,30,38.4,29.7,33.9,23,66.95,18.4,,,39.1,7.1,2007-04-12 05:58:23,2007-04-12 18:21:22,0.85,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-13,34.1,27.1,29.9,40.7,29.7,34.4,23.5,69.1,14.8,,,40.9,7.3,2007-04-13 05:57:47,2007-04-13 18:21:28,0.9,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-14,32.1,26.1,29.1,35,26.1,32.5,23,70.92,22.3,,,46.2,6.8,2007-04-14 05:57:11,2007-04-14 18:21:33,0.94,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-15,32.1,26.1,29,35.9,26.1,31.8,22.6,69.94,18.4,,,40,6.7,2007-04-15 05:56:35,2007-04-15 18:21:39,0.98,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-16,33.1,27.1,29.3,35.4,29.7,32.2,22.2,66.93,18.4,,,31.7,7,2007-04-16 05:56:00,2007-04-16 18:21:46,1,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-17,34.1,26.1,29.4,38.4,26.1,32,22.1,66.12,18.4,,,41.8,7.3,2007-04-17 05:55:25,2007-04-17 18:21:52,0,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-18,34.1,27.1,29.8,39.5,29.7,33.9,23.3,69.09,18.4,,,47.3,6.6,2007-04-18 05:54:51,2007-04-18 18:21:59,0.01,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-19,32.1,27.1,29.2,38,29.7,33.8,24.1,74.6,14.8,,,51.7,5.8,2007-04-19 05:54:17,2007-04-19 18:22:06,0.03,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-20,34.1,25.1,29.5,38.4,25.1,32.4,22.7,68.05,14.8,,,63,6.3,2007-04-20 05:53:44,2007-04-20 18:22:13,0.07,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-21,35.1,26.1,29.8,43.5,26.1,34.3,23.6,70.04,18.4,,,55.7,6.5,2007-04-21 05:53:11,2007-04-21 18:22:21,0.11,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-22,36.1,26.1,29.8,39.9,26.1,32.7,22,64.03,22.3,,,57.4,6,2007-04-22 05:52:39,2007-04-22 18:22:29,0.16,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-23,36.1,28.1,30.9,43.3,31.4,36.2,23.9,67.07,18.4,,,53.3,6.3,2007-04-23 05:52:07,2007-04-23 18:22:37,0.21,Partially cloudy,Clearing in the afternoon.
Chennai,2007-04-24,37.1,27.1,31.1,40.2,29.3,34.8,22.3,61.52,22.3,,,34.2,6.6,2007-04-24 05:51:36,2007-04-24 18:22:46,0.26,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-25,35.1,27.1,30.7,42,29.7,36.2,24.2,69.15,22.3,,,38.7,6.3,2007-04-25 05:51:06,2007-04-25 18:22:55,0.31,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-26,34.1,28.1,30.4,40.7,32.8,35.9,24.5,72.33,18.4,,,33,6.3,2007-04-26 05:50:36,2007-04-26 18:23:04,0.36,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-27,35.1,27.1,30.5,42,30.8,35.7,24.3,70.95,22.3,,,29.1,6.6,2007-04-27 05:50:07,2007-04-27 18:23:14,0.4,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-28,36.1,28.1,31.1,42.1,31.4,36.8,24.3,68.25,18.4,,,39.1,6.7,2007-04-28 05:49:39,2007-04-28 18:23:23,0.43,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-29,35.1,28.1,30.6,42,32.1,36,24.2,69.55,18.4,,,50.9,6.3,2007-04-29 05:49:11,2007-04-29 18:23:34,0.46,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-04-30,36.1,28.1,31.1,43.3,32.1,36.8,24.4,69.17,22.3,,,38.7,6.2,2007-04-30 05:48:44,2007-04-30 18:23:44,0.48,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-05-01,36.1,28.1,31,42.1,32.8,37,24.7,70.57,22.3,,,35,6.7,2007-05-01 05:48:17,2007-05-01 18:23:55,0.5,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-05-02,35.1,28.1,31.5,45.1,32.1,38.6,25.2,70.22,22.3,,,34.8,6.5,2007-05-02 05:47:52,2007-05-02 18:24:06,0.5,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-05-03,33.1,25.1,30.1,40.8,25.1,35.7,24.5,72.4,11.2,,,50,5.9,2007-05-03 05:47:27,2007-05-03 18:24:18,0.51,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-05-04,34.1,27.1,30.1,39.5,29.7,34.5,23.5,69.04,14.8,,,68.3,5,2007-05-04 05:47:03,2007-05-04 18:24:30,0.52,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-05-05,35.1,28.1,31,43.5,32.8,37.2,24.8,70.53,18.4,,,47,5.2,2007-05-05 05:46:39,2007-05-05 18:24:42,0.54,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-05-06,36.1,28.1,31.5,44.8,32.1,37.7,24.6,68.13,18.4,,,42.9,6.5,2007-05-06 05:46:17,2007-05-06 18:24:55,0.57,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-05-07,37.1,29.1,32.4,42.2,35.6,38.5,24.1,63.88,18.4,,,56.3,7,2007-05-07 05:45:55,2007-05-07 18:25:07,0.62,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-05-08,39.1,29.1,32.5,44.8,32.1,37.4,23.1,59.89,14.8,,,72.5,6.8,2007-05-08 05:45:34,2007-05-08 18:25:21,0.67,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-05-09,39.1,28.1,33,43.5,31.4,37,22.1,54.88,18.4,,,50.8,6.3,2007-05-09 05:45:14,2007-05-09 18:25:34,0.72,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-05-10,40.1,29.1,33.2,43.1,32.9,37.9,22.6,55.66,18.4,,,41.3,6.2,2007-05-10 05:44:54,2007-05-10 18:25:48,0.77,Partially cloudy,Partly cloudy throughout the day.
Chennai,2007-05-11,39.1,30.1,33.7,44.8,34.7,39.2,23.3,56.42,14.8,,,46.5,6.6,2007-05-11 05:44:36,2007-05-11 18:26:02,0.83,Partially cloudy,Partly cloudy throughout the day.
